id,title,category,price,description,image_url,rating,review_count,created_at
362,SmartHome Health & Household Product,Health & Household,198.75,High-quality health & household item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/361/400/400,3.6,656,2025-01-15 01:28:26.697628
363,SmartLife Premium Jeans Slim Fit,Clothing,462.8,High-quality clothing item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/362/400/400,4.3,3839,2025-07-15 01:28:26.697636
364,BookWorm Automotive Product,Automotive,426.48,Best-selling automotive product with 5-star reviews. Great value for money.,https://picsum.photos/seed/363/400/400,4.4,686,2025-05-02 01:28:26.697642
365,QualityFirst Coffee Maker Automatic,Home & Kitchen,46.02,High-quality home & kitchen item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/364/400/400,3.7,2543,2025-07-16 01:28:26.697649
366,FitGear Toys & Games Product,Toys & Games,100.23,Best-selling toys & games product with 5-star reviews. Great value for money.,https://picsum.photos/seed/365/400/400,3.8,4736,2025-04-06 01:28:26.697655
367,TechZone Sports & Outdoors Product,Sports & Outdoors,258.61,Best-selling sports & outdoors product with 5-star reviews. Great value for money.,https://picsum.photos/seed/366/400/400,4.7,2138,2025-08-03 01:28:26.697660
368,EliteChoice Health & Household Product,Health & Household,189.28,Best-selling health & household product with 5-star reviews. Great value for money.,https://picsum.photos/seed/367/400/400,3.7,3788,2025-09-07 01:28:26.697665
369,FitGear Automotive Product,Automotive,461.07,Premium fitgear automotive product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/368/400/400,3.7,1503,2025-04-09 01:28:26.697670
370,SmartLife Blender High Speed,Home & Kitchen,404.66,Professional-grade smartlife blender high speed designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/369/400/400,4.4,2425,2025-03-20 01:28:26.697678
371,BookWorm Toys & Games Product,Toys & Games,40.4,Premium bookworm toys & games product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/370/400/400,4.2,3667,2025-03-15 01:28:26.697683
372,HomeEssentials Non-Stick Pan Set,Home & Kitchen,484.19,Premium homeessentials non-stick pan set featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/371/400/400,4.0,897,2025-05-25 01:28:26.697691
373,PremiumPlus Health & Household Product,Health & Household,492.44,Best-selling health & household product with 5-star reviews. Great value for money.,https://picsum.photos/seed/372/400/400,4.6,4755,2025-06-13 01:28:26.697696
374,HomeEssentials Automotive Product,Automotive,114.73,Top-rated automotive item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/373/400/400,3.8,2418,2025-03-05 01:28:26.697701
375,The Complete Adventure,Books,351.25,Premium the complete adventure featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/374/400/400,4.7,3572,2025-04-10 01:28:26.697709
376,SmartHome Coffee Maker Automatic,Home & Kitchen,333.48,Professional-grade smarthome coffee maker automatic designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/375/400/400,4.7,3096,2025-08-20 01:28:26.697717
377,MasterChef Toys & Games Product,Toys & Games,61.35,High-quality toys & games item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/376/400/400,4.3,3186,2025-01-16 01:28:26.697722
378,SmartHome Formal T-Shirt,Clothing,70.61,Professional-grade smarthome formal t-shirt designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/377/400/400,3.6,1098,2025-10-25 01:28:26.697730
379,StyleMax Health & Household Product,Health & Household,410.69,High-quality health & household item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/378/400/400,4.8,793,2025-10-25 01:28:26.697735
380,PremiumPlus Health & Household Product,Health & Household,402.04,High-quality health & household item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/379/400/400,4.9,1421,2025-03-22 01:28:26.697740
381,Learning Photography: Complete Guide,Books,88.41,High-quality books item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/380/400/400,4.8,3272,2025-11-03 01:28:26.697748
382,StyleMax Air Fryer Digital,Home & Kitchen,241.8,Premium stylemax air fryer digital featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/381/400/400,3.6,1866,2025-01-23 01:28:26.697756
383,EliteChoice Toys & Games Product,Toys & Games,126.3,Professional-grade elitechoice toys & games product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/382/400/400,4.7,1975,2025-09-19 01:28:26.697761
384,FitGear Beauty & Personal Care Product,Beauty & Personal Care,383.29,Best-selling beauty & personal care product with 5-star reviews. Great value for money.,https://picsum.photos/seed/383/400/400,4.3,2367,2025-04-05 01:28:26.697769
385,ValueBrand Health & Household Product,Health & Household,165.21,Professional-grade valuebrand health & household product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/384/400/400,3.7,2906,2025-04-24 01:28:26.697775
386,ValueBrand Health & Household Product,Health & Household,314.15,Best-selling health & household product with 5-star reviews. Great value for money.,https://picsum.photos/seed/385/400/400,3.9,822,2025-10-18 01:28:26.697780
387,LifeStyle Coffee Maker Automatic,Home & Kitchen,409.06,Professional-grade lifestyle coffee maker automatic designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/386/400/400,3.7,968,2025-08-23 01:28:26.697787
388,TechZone Blender High Speed,Home & Kitchen,409.37,Best-selling home & kitchen product with 5-star reviews. Great value for money.,https://picsum.photos/seed/387/400/400,4.6,4108,2025-09-26 01:28:26.697796
389,ProGear Toys & Games Product,Toys & Games,146.81,Premium progear toys & games product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/388/400/400,4.7,4518,2025-01-15 01:28:26.697802
390,QualityFirst Running Shoes Athletic,Clothing,414.78,Premium qualityfirst running shoes athletic featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/389/400/400,5.0,1512,2025-02-18 01:28:26.697810
391,StyleMax Bluetooth Speaker Pro,Electronics,129.25,Professional-grade stylemax bluetooth speaker pro designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/390/400/400,4.9,859,2025-11-05 01:28:26.697818
392,StyleMax Beauty & Personal Care Product,Beauty & Personal Care,240.0,High-quality beauty & personal care item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/391/400/400,3.7,3186,2025-10-04 01:28:26.697825
393,TechZone Premium Jacket Winter,Clothing,30.77,Best-selling clothing product with 5-star reviews. Great value for money.,https://picsum.photos/seed/392/400/400,4.7,4212,2025-10-30 01:28:26.697833
394,BookWorm Sports & Outdoors Product,Sports & Outdoors,163.83,Best-selling sports & outdoors product with 5-star reviews. Great value for money.,https://picsum.photos/seed/393/400/400,4.2,4095,2025-11-23 01:28:26.697838
395,ValueBrand Smart Watch Series 10,Electronics,171.83,Top-rated electronics item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/394/400/400,4.3,2305,2025-11-01 01:28:26.697848
396,EliteChoice Sports & Outdoors Product,Sports & Outdoors,451.77,Top-rated sports & outdoors item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/395/400/400,4.9,1000,2025-04-27 01:28:26.697853
397,StyleMax Sports & Outdoors Product,Sports & Outdoors,230.49,Best-selling sports & outdoors product with 5-star reviews. Great value for money.,https://picsum.photos/seed/396/400/400,4.2,1758,2025-07-20 01:28:26.697859
398,EliteChoice Tools & Home Improvement Product,Tools & Home Improvement,79.42,Best-selling tools & home improvement product with 5-star reviews. Great value for money.,https://picsum.photos/seed/397/400/400,4.3,609,2025-10-08 01:28:26.697864
399,PremiumPlus Knife Set Professional,Home & Kitchen,53.19,High-quality home & kitchen item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/398/400/400,3.8,4186,2025-04-03 01:28:26.697872
400,QualityFirst Beauty & Personal Care Product,Beauty & Personal Care,111.82,Premium qualityfirst beauty & personal care product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/399/400/400,4.6,4358,2025-12-16 01:28:26.697878
401,MasterChef Beauty & Personal Care Product,Beauty & Personal Care,358.02,Best-selling beauty & personal care product with 5-star reviews. Great value for money.,https://picsum.photos/seed/400/400/400,4.7,2028,2025-08-01 01:28:26.697885
402,TechPro Wireless Headphones,Electronics,340.79,High-quality electronics item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/401/400/400,4.8,2239,2025-02-19 01:28:26.697895
403,StyleMax Sports & Outdoors Product,Sports & Outdoors,480.12,Top-rated sports & outdoors item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/402/400/400,4.1,4077,2025-12-09 01:28:26.697902
404,StyleMax Sports & Outdoors Product,Sports & Outdoors,239.33,Professional-grade stylemax sports & outdoors product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/403/400/400,4.0,4586,2025-03-31 01:28:26.697908
405,ProGear Health & Household Product,Health & Household,269.78,Top-rated health & household item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/404/400/400,4.5,82,2025-07-22 01:28:26.697913
406,MasterChef Tools & Home Improvement Product,Tools & Home Improvement,103.78,Professional-grade masterchef tools & home improvement product designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/405/400/400,3.8,3337,2025-02-06 01:28:26.697919
407,MasterChef Coffee Maker Automatic,Home & Kitchen,21.61,Professional-grade masterchef coffee maker automatic designed for home and office use. Easy to use and reliable.,https://picsum.photos/seed/406/400/400,4.7,2593,2025-12-13 01:28:26.697926
408,FitGear Toys & Games Product,Toys & Games,81.53,Premium fitgear toys & games product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/407/400/400,4.7,150,2025-03-11 01:28:26.697932
409,TechPro Tools & Home Improvement Product,Tools & Home Improvement,13.73,Premium techpro tools & home improvement product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/408/400/400,4.7,4233,2025-10-26 01:28:26.697937
410,QualityFirst Beauty & Personal Care Product,Beauty & Personal Care,348.86,Top-rated beauty & personal care item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/409/400/400,3.8,3696,2025-07-08 01:28:26.697943
411,SmartHome Automotive Product,Automotive,392.6,High-quality automotive item with premium features. Perfect for everyday use and built to last.,https://picsum.photos/seed/410/400/400,4.8,739,2025-10-13 01:28:26.697949
412,LifeStyle Tools & Home Improvement Product,Tools & Home Improvement,267.66,Top-rated tools & home improvement item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/411/400/400,4.9,2441,2025-10-09 01:28:26.697954
413,FitGear Casual Sneakers,Clothing,32.47,Top-rated clothing item with outstanding performance. Highly recommended by customers.,https://picsum.photos/seed/412/400/400,4.5,3574,2025-11-08 01:28:26.697962
414,BookWorm Toys & Games Product,Toys & Games,60.03,Premium bookworm toys & games product featuring advanced technology and excellent durability. Trusted by thousands.,https://picsum.photos/seed/413/400/400,4.9,3732,2025-08-30 01:28:26.697967
